body,label
"URL:  URL 
Date: Not supplied

I've been in Austin all weekend. On Friday, I spoke at the University of Texas 
about EFF issues. Jon Lebkowsky was there -- hell, he organized it -- and he 
blogged the hell out of the talk: 

    Entertainment industry has tradition of attacking technology: the piano 
    roll, the radio (sued by vaudeville), television (would destroy cinema!), 
    ""the Betamax affair""... the latter being the first consumer VCR. In Betamax 
    case, argued that the ability to make a full copy of a broadcast work would 
    not be a fair use (in terms of copyright). It was illegal enough that the 
    VCR should be kept off the market, they argued. The Supreme Court got the 
    case, and the thing that shook out of it was the Betamax principle: a 
    technology is legal so long as it has substantial non-infringeing uses. 
    This principle is under attack. 

    Digital Millennium Copyright Act, NUMBER Illegal to defeat a copyright 
    measure. Regionalization system for DVDs. This is a control that limits 
    distribution. John Johansen in Norway figured out how to break the content 
    scrambling system and allows you to move from one region to another, 
    override copy protection. It was called DeCSS - Johansen is facing trial 
    for creating a piece of code.  

Link[NUMBER] (Wes blogged it, too[NUMBER]) Discuss[NUMBER]

[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: Not supplied

[IMG:  URL  Stefan sez: ""My 
brother's friend Sue plays with high voltage. The linked-to page shows the 
gadget she used to photograph high voltage discharges in *water*."" Link[NUMBER] 
Discuss[NUMBER] (_Thanks, Stefan!_) 


[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

No retreat on PFI, unions are warned.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

Sinn Fein president accused of setting up IRA cell to kill 'informers'.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Arts:* Fourth art raid on philanthropist's home once targeted by the IRA and 
Dublin gangster Martin Cahill.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Money:* Struggling mutual insurance society admits to scale of mis-selling.",0
"URL:  URL 
Date: Not supplied

Professionals are asking amateurs to sign up and help them glean valuable 
information about planets orbiting distant stars",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

It is eight years since botanist David Bellamy made a TV series. What went 
wrong, asks *Simon Hattenstone*.�Quizzes[NUMBER]�| Crossword[NUMBER]�| Interactive guides
[NUMBER]�| Steve Bell[NUMBER]�| Weblog[NUMBER]�*Other news and comment**'Biggles Airways' plan 
to put RAF into tourism business*[NUMBER]

[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Business:* City and Wall Street are sceptical of plan to prevent more 
countries slipping into Argentina-style crisis",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

This Monkey Switch Ad is too funny. Huge smile on my face. :-) It was the 
winner of a competition MacRumors had set up. (Via Nathan)...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

You are not still using sourceforge, are you? If you have any hopes that they 
are anything but yet another business giving away a free service, then see 
this: Selling Microsoft VisualStudio on the ""open source development platform"". 
Nice touch. Click on the image for the original screenshot....",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Politics:* Edwina Currie 'sad and indignant' at hearing John Major's admission 
of shame at their four-year affair.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Yesterday Viridiana came to my place and dragged me out to look at the sky. It 
was beautiful. Odd colors and light. Obviously we wondered what it was. Today 
Jim explains it. (It was a rocket test from the Vandenburg air force base). 
Very neat. It was a bit too blurred out when I saw it, and there was too much 
street light to make a good photo, so I am happy to have found the photo from 
NASA...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Jeremy writes about people who ignore basic language rules I entirely agree 
with him. Writing ""how r u NUMBERday."" is the best way to make me shift my attention 
and respect away from you really fast. Another pet peeve: I have only been 
speaking English on a regular basis for a bit more than three years, and even I 
can grok the difference between ""you are"" and ""your"". As mjd wrote on clpm and 
said in the YAPC movie: ""You...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Internet news:* Can Freeserve hold on to its position as the ISP that most 
Britons dial up to, asks Kate Bulkley.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

I like Kasia's latest idea. Let's all try that. But not on the same day. Maybe 
we should all use our birthdays as the basis. Since I was born on June NUMBERth, 
I'll be stupid on the NUMBERth of every...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Strangely, I managed to get up before NUMBERam (on a Sunday!) without the aid of an 
alarm clock. Not sure how that happened. I had some breakfast (muffin with 
jelly and peanut butter, and strawberry drink) while catching up on...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

I am thinking about getting a new Mac. Not any good reason for it though. I'll 
try to wait it out for one of the new iBooks rumored for next spring. No new 
PowerBook next month if new models come out. No. I said no! Stop thinking about 
it. Don't do it. I said don't do it. No. No, it's a really bad idea. Don't. 
Geez. Stop it! No, not even if it has an even cooler monitor. Or a...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

It seems like ATTWS will offer a service that'll tell you where your friends 
(or children or spouse or whatever) are ... I haven't seen it announced, but 
from their ""Explanation of Rates and Charges. ""Find Friends service will only 
locate a compatible mobile device with mMode service that (NUMBER) has granted you 
permission, (NUMBER) is turned on, (NUMBER) is registered on the AT&T Wireless GSM/GPRS 
network, and (NUMBER) has not activated Be Invisible. Location services only provide 
the location...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

I forgot to write this up yesterday and didn't feel like forging the blog entry 
date. Anyway, while taking a break from writing the book, I tried to finish up 
the work on  URL  before I ship it off to...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*World latest:* Israel pulled its tanks and soldiers out of Yasser Arafat's 
West Bank headquarters yesterday.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

If you've been in Los Angeles for long enough to read this sentence, chances 
are you've spent more time stuck in traffic than you would care to consider. 
That annoying fact of Southern California life is only going to become more 
annoying and more of a factor with time, which is the point of ""Car Trek,"" 
tonight's edition of ""By the Year NUMBER"" at NUMBER:NUMBER on KCET (Channel NUMBER) [which] 
also looks at the phenomena of ""carcooning"" in which...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

The Oracle of Google can answer multiple choice questions amazingly well ... 
Who is the author of Perl?, What family lives next door to the Simpsons?. As 
the author points out on the about page; this thing would be really useful in a 
""Who Wants To Be a Millionaire"" type contest. =)...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

Rael is plagued by MSIE instability on Mac OS X. I use a recent nightly build 
of Chimera as my default browser. NUMBER has some issues with plugins (or with 
QuickTime anyway) on NUMBER, but the NUMBER builds are working great. Fast too! 
Mozilla is ugly. MSIE is slow and unstable. Opera (on OS X) doesn't render too 
many pages. OmniWeb and iCab are not keeping up. Chimera rocks. I have used 
ChimeraKnight to do the updating. It also makes...",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

_Dean Allen_: About the author[NUMBER]. &#NUMBER;The funniest thing Dean has ever 
witnessed was some footage of narcoleptic dogs in a Nova documentary on sleep 
disorders.&#NUMBER;



[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

_Heather Hamilton_: About[NUMBER]. &#NUMBER;I am that girl.&#NUMBER;



[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

_Jason Gurley_: Rap Sheet[NUMBER]. &#NUMBER;I once played drums in a band with no name 
that never played a single gig anywhere.&#NUMBER;



[NUMBER]  URL",0
"URL:  URL 
Date: Not supplied

The Antikythera mechanism, recovered off a sunken ship in Greece in NUMBER, is 
thought to be a clockwork device to calculate the orbits of the celestial 
bodies. New analysis of the remaining fragments shows that it was wicked-cool: 

    The Greeks believed in an earth-centric universe and accounted for 
    celestial bodies' motions using elaborate models based on epicycles, in 
    which each body describes a circle (the epicycle) around a point that 
    itself moves in a circle around the earth. Mr Wright found evidence that 
    the Antikythera mechanism would have been able to reproduce the motions of 
    the sun and moon accurately, using an epicyclic model devised by 
    Hipparchus, and of the planets Mercury and Venus, using an epicyclic model 
    derived by Apollonius of Perga. (These models, which predate the mechanism, 
    were subsequently incorporated into the work of Claudius Ptolemy in the 
    second century AD.) 

    A device that just modelled the motions of the sun, moon, Mercury and Venus 
    does not make much sense. But if an upper layer of mechanism had been 
    built, and lost, these extra gears could have modelled the motions of the 
    three other planets known at the time�Mars, Jupiter and Saturn. In other 
    words, the device may have been able to predict the positions of the known 
    celestial bodies for any given date with a respectable degree of accuracy, 
    using bronze pointers on a circular dial with the constellations of the 
    zodiac running round its edge.  

Link[NUMBER] Discuss[NUMBER] (_Thanks, Mark!_)

[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

_Kevin Fanning_: Hallmark vs. Successories[NUMBER]. &#NUMBER;At Successories you were 
mostly left alone. There'd be brainstorm meetings to come up with new topics to 
tackle (""Howsabout 'Diligence'?"" ""No I think we did that one already, didn't 
we?"") but mostly you could just hang around, bang away at whatever ideas you 
had, show your manager what you were working on, and he/she'd give you 
feedback, encouragement, tell you to keep at it, point to the poster of 
Stick-to-it-iveness on their wall (Yes, we had our own brand of Successories 
posters hanging everywhere. I mean why not.) and give you the thumbs up.&#NUMBER;



[NUMBER]  URL",0
"URL:  URL 
Date: Not supplied

Dan Gillmor interviewed Jack Valenti[NUMBER] last week in his column and did the 
impartial thing, representing Valenti's beliefs as fairly as possible. This 
week, Dan takes Valenti's arguments apart, looking at what Hollywood's agenda 
really entails: 

    So the movie and music companies are going back to Congress for another 
    helping. They are asking for laws that would force technology innovators to 
    restrict the capabilities of devices -- cripple PCs and other machines that 
    communicate so they can't make copies the copyright holders don't 
    explicitly allow. Amazingly, the entertainment industry also wants 
    permission to hack into networks and machines they believe are being used 
    to violate copyrights. 

    Here is what it all means. To protect a business model and thwart even the 
    possibility of infringement, the cartel wants technology companies to ask 
    permission before they can innovate. The media giants want to keep 
    information flow centralized, to control the new medium as if it's nothing 
    but a jazzed-up television. Instead of accepting, as they do today, that a 
    certain amount of penny-ante infringement will occur and then going after 
    the major-league pirates, they call every act of infringement -- and some 
    things that aren't infringement at all -- an act of piracy or stealing. 
    Saying it doesn't make it so.  

Link[NUMBER] Discuss[NUMBER]

[NUMBER]  URL 
[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER-NUMBER:NUMBER

_Paul Ford_: East River Unconsecration[NUMBER]. &#NUMBER;There are a lot of hearts 
under the East River, and it took a long time for it to find mine.&#NUMBER;



[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([Salon])]",0
"URL:  URL 
Date: Not supplied

Slashdot's reporting that according to the current ish of Popular Science, an 
Easter Egg has been discovered in the transmission control software for the BMW 
MNUMBER: 

    ...the proper combination of commands to the electronically controlled 
    manual transmission will cause the car to rev up to NUMBERrpm and drop the 
    clutch... 

Are we sure that this is a feature and not a bug? Link[NUMBER] Discuss[NUMBER]

[NUMBER]  URL 
[NUMBER]  URL",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([NandoTimes])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

Treasury admits that growth targets set in March have been destroyed by the 
worsening global economy.",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

(TBO)",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

[IMG:  URL  ([LocalNUMBER])]",0
"URL:  URL 
Date: NUMBER-NUMBER-NUMBERTNUMBER:NUMBER:NUMBER+NUMBER:NUMBER

*Sydney dispatch:* An Afghan boy whose family was killed during massacres in 
Mazar-i-Sharif has been denied asylum in Australia, says *David Fickling*.",0
"URL:  URL 
Date: Not supplied

After months of repairs to cracked fuel lines, the shuttle prepares for 
lift-off - an onboard video camera will relay live footage",0
